BEGIN;
BEGIN
select
	s_acctbal,
	s_name,
	n_name,
	p_partkey,
	p_mfgr,
	s_address,
	s_phone,
	s_comment
from
	part,
	supplier,
	partsupp,
	nation,
	region
where
	p_partkey = ps_partkey
	and s_suppkey = ps_suppkey
	and p_size = 27
	and p_type like '%STEEL'
	and s_nationkey = n_nationkey
	and n_regionkey = r_regionkey
	and r_name = 'EUROPE'
	and ps_supplycost = (
		select
			min(ps_supplycost)
		from
			partsupp,
			supplier,
			nation,
			region
		where
			p_partkey = ps_partkey
			and s_suppkey = ps_suppkey
			and s_nationkey = n_nationkey
			and n_regionkey = r_regionkey
			and r_name = 'EUROPE'
	)
order by
	s_acctbal desc,
	n_name,
	s_name,
	p_partkey
LIMIT 100;
 s_acctbal |          s_name           |          n_name           | p_partkey |          p_mfgr           |                s_address                 |     s_phone     |                                              s_comment                                              
-----------+---------------------------+---------------------------+-----------+---------------------------+------------------------------------------+-----------------+-----------------------------------------------------------------------------------------------------
   9993.94 | Supplier#000026164        | RUSSIA                    |   1176141 | Manufacturer#4            | 5qEqYLh,Kw9kdiq7VyBz1a9pvr6yO3           | 32-866-246-6541 |  the quickly enticing pains. quickly ironic packages sleep. slyly reg
   9993.02 | Supplier#000070471        | ROMANIA                   |     70470 | Manufacturer#4            | xVoX7PUFN3S7LwKI                         | 29-753-606-7909 | ial, regular instructions. regul
   9983.76 | Supplier#000024757        | RUSSIA                    |   1174734 | Manufacturer#3            | vJb,kFRqwsv34H5Y6GsRAEJXz0VCZ            | 32-868-781-9721 | nal foxes. theodolites cajole regular, final grouches. unusual, final theodolites lose
   9983.76 | Supplier#000024757        | RUSSIA                    |   1624756 | Manufacturer#3            | vJb,kFRqwsv34H5Y6GsRAEJXz0VCZ            | 32-868-781-9721 | nal foxes. theodolites cajole regular, final grouches. unusual, final theodolites lose
   9975.98 | Supplier#000056419        | FRANCE                    |   1906380 | Manufacturer#4            | WSjtWEt2eeSjPD8Xu91nvaqxJ3               | 16-148-196-1155 |  final deposits cajole furiously against the slyly ironic pac
   9971.91 | Supplier#000048639        | RUSSIA                    |   1173605 | Manufacturer#5            | 7 LTOrhqpZT2j23L,jngyP84qBWnDPytw mK     | 32-858-928-4333 | old accounts wake furiously bold instructions. fluffily final foxes according to the express, unu
   9970.46 | Supplier#000018114        | RUSSIA                    |    193112 | Manufacturer#4            | 1FF1XaxYDpqVcOjSzV3                      | 32-941-320-8682 | ously. blithely regular packages haggle slyly accounts.
    9967.6 | Supplier#000028837        | ROMANIA                   |   1978798 | Manufacturer#5            | gAaNbDxVTyFjjhgGodAKyy9uk                | 29-105-576-2294 | hins must have to haggle blithely along
   9967.53 | Supplier#000074639        | UNITED KINGDOM            |   1349625 | Manufacturer#4            | aFtqXstCy9mPxDxP                         | 33-208-912-2010 | deposits. carefully final deposits cajole blithely bold foxes. carefully even platelets
   9967.45 | Supplier#000002302        | FRANCE                    |   1202301 | Manufacturer#1            | wMEzrsX2KKpTaJGE3uGEUibymG               | 16-486-165-5642 | gly carefully bold deposits. accounts nag b
   9966.95 | Supplier#000032907        | GERMANY                   |    332906 | Manufacturer#4            | rOJnhvkZ3K9RPyXqJQztUzFMJ6CPvP416M       | 17-442-420-2674 | c pinto beans. carefully even theodolites can snooze. ideas acr
   9962.92 | Supplier#000055009        | UNITED KINGDOM            |    405000 | Manufacturer#2            | plYZOB,WsqQ3ReA5p mtZDPJhSiM1vTAeT       | 33-279-329-8377 | ges use. blithely unusual asymptotes are furiously furiously regular instru
   9962.92 | Supplier#000055009        | UNITED KINGDOM            |   1679960 | Manufacturer#4            | plYZOB,WsqQ3ReA5p mtZDPJhSiM1vTAeT       | 33-279-329-8377 | ges use. blithely unusual asymptotes are furiously furiously regular instru
   9962.57 | Supplier#000034645        | ROMANIA                   |   1334644 | Manufacturer#4            | eX2phCtgj8wVd8U7oWYs6bQOayC              | 29-629-100-1429 | uests sleep carefully besides the patterns. carefully regular forges
   9952.58 | Supplier#000069783        | ROMANIA                   |   1194749 | Manufacturer#5            | kuBssY9vWqPyGNW4Y29V8mKBt15orDYl         | 29-495-557-4363 |  ironic packages sleep. en
   9945.78 | Supplier#000089047        | UNITED KINGDOM            |    864038 | Manufacturer#5            | rqoOqRo,fG2vifP6Ji,qKt5dzhz0m1P4GFVLDXl  | 33-294-204-9139 | l dependencies about the carefully ironic accounts are around the idle, unusual requests. pinto be
