ctime,datname,pid,usesysid,usename,application_name,client_addr,client_port,backend_start,xact_start,query_start,waiting,query,state,state_change
1416274855.62286,dbt3,26721,10,mark,psql,,-1,2014-11-18 02:40:55.621248+01,2014-11-18 02:40:55.622859+01,2014-11-18 02:40:55.622859+01,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, pid, usesysid, usename, application_name, client_addr, client_port, backend_start, xact_start, query_start, waiting, query , state, state_change FROM pg_stat_activity) TO STDOUT (FORMAT CSV, HEADER);",active,2014-11-18 02:40:55.622864+01
1416274855.62286,dbt3,26722,10,mark,psql,,-1,2014-11-18 02:40:55.621524+01,2014-11-18 02:40:55.622971+01,2014-11-18 02:40:55.622971+01,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, relname, pid, mode, granted FROM pg_locks, pg_class WHERE relfilenode = relation ORDER BY relname) TO STDOUT (FORMAT CSV, HEADER);",active,2014-11-18 02:40:55.622976+01
1416274855.62286,dbt3,26723,10,mark,psql,,-1,2014-11-18 02:40:55.621608+01,2014-11-18 02:40:55.623709+01,2014-11-18 02:40:55.623709+01,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, numbackends, xact_commit, xact_rollback, blks_read, blks_hit, tup_returned, tup_fetched, tup_inserted, tup_updated, tup_deleted FROM pg_stat_database) TO STDOUT (FORMAT CSV, HEADER);",active,2014-11-18 02:40:55.623715+01
1416274855.62286,dbt3,26724,10,mark,psql,,-1,2014-11-18 02:40:55.621753+01,2014-11-18 02:40:55.623722+01,2014-11-18 02:40:55.623722+01,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, seq_scan, seq_tup_read, idx_scan, idx_tup_fetch, n_tup_ins, n_tup_upd, n_tup_del, n_tup_hot_upd, n_live_tup, n_dead_tup, heap_blks_read, heap_blks_hit, idx_blks_read, idx_blks_hit, toast_blks_read, toast_blks_hit, tidx_blks_read, tidx_blks_hit FROM pg_statio_all_tables a, pg_stat_all_tables b WHERE a.relid = b.relid) TO STDOUT (FORMAT CSV, HEADER);",active,2014-11-18 02:40:55.623729+01
1416274855.62286,dbt3,26725,10,mark,psql,,-1,2014-11-18 02:40:55.621844+01,2014-11-18 02:40:55.623286+01,2014-11-18 02:40:55.623286+01,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, a.indexrelname, idx_scan, idx_tup_read, idx_tup_fetch, idx_blks_read, idx_blks_hit FROM pg_stat_all_indexes a, pg_statio_all_indexes b WHERE a.indexrelid = b.indexrelid) TO STDOUT (FORMAT CSV, HEADER);",active,2014-11-18 02:40:55.62329+01
1416274915.62552,dbt3,28806,10,mark,psql,,-1,2014-11-18 02:41:31.097413+01,2014-11-18 02:41:31.099265+01,2014-11-18 02:41:31.0995+01,f,"select
	nation,
	o_year,
	sum(amount) as sum_profit
from
	(
		select
			n_name as nation,
			extract(year from o_orderdate) as o_year,
			l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity as amount
		from
			part,
			supplier,
			lineitem,
			partsupp,
			orders,
			nation
		where
			s_suppkey = l_suppkey
			and ps_suppkey = l_suppkey
			and ps_partkey = l_partkey
			and p_partkey = l_partkey
			and o_orderkey = l_orderkey
			and s_nationkey = n_nationkey
			and p_name like '%medium%'
	) as profit
group by
	nation,
	o_year
order by
	nation,
	o_year desc;",active,2014-11-18 02:41:31.099502+01
1416274915.62552,dbt3,30406,10,mark,psql,,-1,2014-11-18 02:41:55.623623+01,2014-11-18 02:41:55.62552+01,2014-11-18 02:41:55.62552+01,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, pid, usesysid, usename, application_name, client_addr, client_port, backend_start, xact_start, query_start, waiting, query , state, state_change FROM pg_stat_activity) TO STDOUT (FORMAT CSV);",active,2014-11-18 02:41:55.625526+01
1416274915.62552,dbt3,30408,10,mark,psql,,-1,2014-11-18 02:41:55.62416+01,2014-11-18 02:41:55.625801+01,2014-11-18 02:41:55.625801+01,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, relname, pid, mode, granted FROM pg_locks, pg_class WHERE relfilenode = relation ORDER BY relname) TO STDOUT (FORMAT CSV);",active,2014-11-18 02:41:55.625806+01
1416274915.62552,dbt3,30409,10,mark,psql,,-1,2014-11-18 02:41:55.624306+01,2014-11-18 02:41:55.62587+01,2014-11-18 02:41:55.62587+01,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, numbackends, xact_commit, xact_rollback, blks_read, blks_hit, tup_returned, tup_fetched, tup_inserted, tup_updated, tup_deleted FROM pg_stat_database) TO STDOUT (FORMAT CSV);",active,2014-11-18 02:41:55.625875+01
1416274915.62552,dbt3,30407,10,mark,psql,,-1,2014-11-18 02:41:55.623985+01,,,f,"",,
